entite,review_text,rating,rel_date
POLE EMPLOI POINT RELAIS SAINT MAGNE-PE,"Bon conseil,  déblocage immédiat",5,il y a 4 mois
POLE EMPLOI POINT RELAIS SAINT MAGNE-PE,"Biensur on y va pas toujours par plaisir mais l'accueil est agréable, souriant, très respectueux, les conseillères, conseillers sont à l'écoute et de bons conseils, je remercie Mme Dussol pour son soutien et sa compréhension 👍 …",4,il y a 10 mois
POLE EMPLOI POINT RELAIS SAINT MAGNE-PE,Aucun,5,il y a un an
POLE EMPLOI POINT RELAIS SAINT MAGNE-PE,Aucun,5,il y a 2 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,1,il y a un an
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,"Comme dab, service de M****. Ils sont perdu, ne savent pas se servir d'un pc, ne connaissent pas leur métier enfaite mdr",1,il y a 2 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Ils ferment en avance,1,il y a 3 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,1,il y a 3 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,1,il y a 4 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,5,il y a 4 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,1,il y a 5 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POINTE A PITRE BERGEVIN-PE,Personnel sympathique,4,il y a 5 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a une semaine
POLE EMPLOI POISSY-PE,Aucun,1,il y a un mois
POLE EMPLOI POISSY-PE,Personne ne répond,1,il y a un mois
POLE EMPLOI POISSY-PE,"Bonjour, j'ai été pour un renseignement et une aide pour savoir comment je peux procéder a mon petit souci.A l'accueil de Pôle emploi je suis tombé sur une dame cheveux courts, blonde à lunettes, soixantaine environ. c'est bien la première fois qu'on me parle comme du poisson pourri. J'ai essayé de lui expliquer calmement mon problème. Cette dame a fait semblant de ne rien comprendre à mon problème et m'a parlé comme si j'étais bête. Elle m'a fait répéter plusieurs fois . Plus elle me faisait répéter plus elle parlait très fort!! A l'accueil il y a bien marqué pour le public de rester calmeAvec le personnel de Pôle emploi Chose que je comprends tout à fait. Je suis resté calme par contre elle c'est tout le contraire j'ai demandé à voir la responsable de Pôle emploi. Dommage elle devait être en pause déjeuner mais j'aurais voulu qu'elle soit là afin de régler le problème avec cette dame désagréable à l'accueil.",1,il y a 3 mois
POLE EMPLOI POISSY-PE,"Equipe très motivée ! Des services civiques qui vous accueillent et vous aident, des conseillers très professionnels et à l'écoute !",5,il y a 3 mois
POLE EMPLOI POISSY-PE,"En un mot: Séverine Courtel. J'ai rarement rencontré de personne aussi humaine et bienveillante, très à l'écoute, comprehensive et de bon conseil. Un énorme merci. Je vous souhaite de tomber sur elle.",5,il y a 3 mois
POLE EMPLOI POISSY-PE,Je ne comprends pas comment des gens aussi incompétents peuvent avoir un poste si important j'ai eu un entretien téléphonique pour trouver une formation et la conseillère elle me dit quoi.... il faut avoir de l'expérience pour faire une formation ????,1,il y a 4 mois
POLE EMPLOI POISSY-PE,"si c'était possible de mettre 0 étoile je l'aurais fait.
aucun accompagnement, mais pire encore, des erreurs sur les estimations et personnes pour m'expliqué le pourquoi du comment.
résultat= se faire arnaquer par un service publique après des années de cotisation.",1,il y a 4 mois
POLE EMPLOI POISSY-PE,Je ne suis pas demandeur d'emploi je suis passé pour me renseigner pour la création de l entreprise premièrement la salle était vide les deux dames j ai croisé m ont demandées mon rendez-vous j ai répondu que je n'ai pas c était pour me renseigner elle m ont parlé très méchamment les deux aux mêmes temps me disant y a l interphone il falait pas rentré on dirait je fais la manche tout ça car elle veulent aller fumer en bas et j ai toujour garder mon sang froid et la je vais me renseigner sur le net et me débrouiller tout espérant que je vais trouver une solution tout seul ce que je veux dir par ce message a ces dames que la roue tourne ça arrivera vôtre tour un jour au l autre et vous verrez comment on peut vous traité c était mardi 20 décembre 2022 a 14 h 45,1,il y a 4 mois
POLE EMPLOI POISSY-PE,Personne répond même sous 24-48-72h ne pas compter sur eux pour retrouver un travail,1,il y a 5 mois
POLE EMPLOI POISSY-PE,Impossible de vous joindre,1,il y a 5 mois
POLE EMPLOI POISSY-PE,Aucun,1,il y a 5 mois
POLE EMPLOI POISSY-PE,"Si vous n avez besoin de rien allez y...par contre pour l accompagnement dans les solutions d un projet déjà avancé mais semble t il même trop pour eux...vous restez le bec dans l eau....
Sans parler de la façon dont l interlocuteur vous parle et se prend pour l autorité même du système là où sa limite est mise en évidence...
Bravo pour cette expérience psychorigide et limitative d un soi disant système d accompagnement. Pour finir le jugement personnel porté par cette femme aux cheveux rose/violet  sera formalisé auprès de la hiérarchie par ecrit. Pas de tickets de passage...pas de sièges d attente pour les personnes à mobilité réduite ou âgées.. .etc....",1,il y a 6 mois
POLE EMPLOI POISSY-PE,L'agence pôle emploi la plus incompétente au monde !,1,il y a 6 mois
POLE EMPLOI POISSY-PE,"Je ne reçois plus mes allocations sans aucunes raisons, on me demande d'appeler le 3949, on ne me répond pas, on ne me rappelle pas et quand on me rappelle on me raccroche au nez.",1,il y a 10 mois
POLE EMPLOI POISSY-PE,Il ne repond jamais au téléphone 😡 …,1,il y a un an
POLE EMPLOI POISSY-PE,"J'aurai préféré mettre zéro étoile.
Depuis le 25 mars 2021, je m'efforce de justifier ma situation afin de bénéficier de l'aide à la mobilité,  qui rappelons le, est un droit. Cependant, nous sommes le 9 juin 2021 et je n'ai toujours pas perçu cette aide. J'ai fait 2 réclamations, cela fait donc 3 mois que l'on me fait tourner en bourique et pourtant ma situation est totalement en accord avec ce qui est écrit noir sur blanc concernant l'aide à la mobilité, sur le site de pôle emploi.

Il n'y a que ma conseillère qui est véritablement professionnelle : Madame P. Melissa.
Cependant, ceux qui sont censés validés l'aide à la mobilité sont totalement incompétents. J'avais déjà bénéficié de l'aide à la mobilité dans le département 64, et sans embûche.
Vraiment,  je suis épuisée de devoir justifier tout les jours un peu plus, j'ai déjà fourni : relevé de compte, factures, reçus de paiement, contrat CDI, attestation employeur, fiche de paie, etc.

C'est inadmissible.",1,il y a un an
POLE EMPLOI POISSY-PE,Mais quelle incompétence !! Ce sont ces personnes qui nous aident à trouver un emploi ? Mais quelle blague !! C’est vraiment honteux de ne pas savoir renseigner correctement ! N’oubliez pas que Vous êtes une entreprise de service à notre service !,1,il y a un an
POLE EMPLOI POISSY-PE,"Non seulement les conseillers sont très incompétents, mais pas sympa du tout. Par ex, il vous faut un document, il faut venir le chercher même si vous habitez loin...(c'est selon le desiderata de la direction)...heureusement qu'il y a encore des conseillées sympa au 3949 qui peuvent vous l'envoyer par mail..",1,il y a 2 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POISSY-PE,"Je trouve qu'ils sont incompétents et en plus ils se moque des gens , et ils aident pas du tout les personnes , ils vous envoient des recherches qui n'ont rien à voir avec vos demandes , et en plus de ça vous font attendre presque 4 mois pour vous annoncer un refus d'allocation, mieux faut se débrouiller seul comme on dit",1,il y a 2 ans
POLE EMPLOI POISSY-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POISSY-PE,"Pas facile a trouver car aucune identification clairement visible de l'exterieur.
Personnel sympa et à l'écoute.",4,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,3,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,4,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POISSY-PE,"Bonne ambiance, personnel disponible",4,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 3 ans
POLE EMPLOI POISSY-PE,Aucun,5,il y a 4 ans
POLE EMPLOI POISSY-PE,Aucun,1,il y a 4 ans
POLE EMPLOI POISSY-PE,"incapable, le mot est faible..",1,il y a 4 ans
POLE EMPLOI POISSY-PE,Une belle bandes d'  incapable .,1,il y a 4 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,4,il y a 3 mois
POLE EMPLOI POITIERS-GARE-PE,Lieu difficile a trouver ! 😥 Les geocachings sont plus facile a trouver ! …,3,il y a un an
POLE EMPLOI POITIERS-GARE-PE,On te fais venir encore et encore pour des papiers et on te reçois avec mépris. Changez de boulot ça évitera un débordement un jours.,1,il y a 2 ans
POLE EMPLOI POITIERS-GARE-PE,"Mon premier rendez-vous le 15 Septembre, difficile à trouver le lieux, mais on s'adapte, l’accueil est compréhensif, malgré un peu d'attente j'ai été reçue par une dame gentille, qui nous met à l'aise et qui sait donner des solutions et des explications ! Merci",4,il y a 2 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POITIERS-GARE-PE,"Bien et accueil sympathique, je vais pas faire toute une explication sur ce que c’est pôle emploi car je pense que tout le monde connais et sait à quoi sa sert, par contre bon juste être un peu plus polis au téléphone ne serais pas trop demandé.",4,il y a 2 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,1,il y a 3 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POITIERS-GARE-PE,"quand il y a un trop perçus ils sont capable d'appeler 5 fois dans la journée mais pour faire passer un dossier de reprise de droits ARE qui déposé en agence le 15 septembre pour la commission du 25, dossier enregistrer le 26 ( comme par hasard) pour ensuite ne pas passer a celle d'octobre car trop de monde et devoir attendre le 26 novembre en ne recevant 0 euros depuis septembre la ça ne les déranges pas!",1,il y a 3 ans
POLE EMPLOI POITIERS-GARE-PE,Bien,5,il y a 3 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,1,il y a 4 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,1,il y a 5 ans
POLE EMPLOI POITIERS-GARE-PE,"Lorsque vous arrivez à la gare, prenez à gauche de la sandwicherie entrez par la grande porte immédiatement à gauche. Prenez l'ascenseur montez au deuxième étage. Et vous êtes arrivé. Pas évident la première fois à trouver. Accueille sympathique.",5,il y a 5 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,1,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,5,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,4,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,personnel très disponible,5,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,5,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,3,il y a 6 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,3,il y a 7 ans
POLE EMPLOI POITIERS-GARE-PE,Aucun,2,il y a 7 ans
POLE EMPLOI POITIERS-GARE-PE,Personnel agréable,4,il y a 7 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,4,il y a 3 mois
POLE EMPLOI POLE PRESTATION FORMATION-PE,Lieu difficile a trouver ! 😥 Les geocachings sont plus facile a trouver ! …,3,il y a un an
POLE EMPLOI POLE PRESTATION FORMATION-PE,On te fais venir encore et encore pour des papiers et on te reçois avec mépris. Changez de boulot ça évitera un débordement un jours.,1,il y a 2 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,"Mon premier rendez-vous le 15 Septembre, difficile à trouver le lieux, mais on s'adapte, l’accueil est compréhensif, malgré un peu d'attente j'ai été reçue par une dame gentille, qui nous met à l'aise et qui sait donner des solutions et des explications ! Merci",4,il y a 2 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,1,il y a 2 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,"Bien et accueil sympathique, je vais pas faire toute une explication sur ce que c’est pôle emploi car je pense que tout le monde connais et sait à quoi sa sert, par contre bon juste être un peu plus polis au téléphone ne serais pas trop demandé.",4,il y a 2 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,1,il y a 3 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,5,il y a 3 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,"quand il y a un trop perçus ils sont capable d'appeler 5 fois dans la journée mais pour faire passer un dossier de reprise de droits ARE qui déposé en agence le 15 septembre pour la commission du 25, dossier enregistrer le 26 ( comme par hasard) pour ensuite ne pas passer a celle d'octobre car trop de monde et devoir attendre le 26 novembre en ne recevant 0 euros depuis septembre la ça ne les déranges pas!",1,il y a 3 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Bien,5,il y a 3 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,1,il y a 4 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,1,il y a 5 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,"Lorsque vous arrivez à la gare, prenez à gauche de la sandwicherie entrez par la grande porte immédiatement à gauche. Prenez l'ascenseur montez au deuxième étage. Et vous êtes arrivé. Pas évident la première fois à trouver. Accueille sympathique.",5,il y a 5 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,3,il y a 5 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,1,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,5,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,4,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,personnel très disponible,5,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,5,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,3,il y a 6 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,3,il y a 7 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Aucun,2,il y a 7 ans
POLE EMPLOI POLE PRESTATION FORMATION-PE,Personnel agréable,4,il y a 7 ans
POLE EMPLOI PONT DE CLAIX-PE,Aucun,1,il y a 6 mois
POLE EMPLOI PONT DE CLAIX-PE,"Conseiller pas du tout présent, on vous envoie bouler en vous demandant de prendre rendez-vous. Si vous voulez trouver un travail ne compter pas sur eux. On se demande bien à quoi il servent.",1,il y a 7 mois
POLE EMPLOI PONT DE CLAIX-PE,"Tres bon accueil de la part de me CEVAet mr KHALID
Des personnes humaines a l ecoute qui connaissent tres bien leur sujet
Merci pour votre accueil au CSP",5,il y a 8 mois
POLE EMPLOI PONT DE CLAIX-PE,Aucun,1,il y a 8 mois
POLE EMPLOI PONT DE CLAIX-PE,"Le pire Pole Emploi tout simplement, un regroupement de personnes qui travaillent contre vous.
TOUTES les excuses seront bonne pour arriver a un seul objectif: vous dégager pour la Gloire des statistiques que l'on leur dicte.",1,il y a un an
POLE EMPLOI PONT DE CLAIX-PE,"Horrible, pas d'autres mots. Accueil sympathique mais conseillère désagréable, qui ne vous écoute pas, vous regarde de la tête aux pieds et ne prend absolument pas vos demandes en compte !!!! En travaillant dans ce genre de milieu il faudrait un peu être HUMAIN, ou changer de métier.",1,il y a un an
POLE EMPLOI PONT DE CLAIX-PE,Aucun,4,il y a 2 ans
POLE EMPLOI PONT DE CLAIX-PE,Aucun,5,il y a 3 ans
POLE EMPLOI PONT DE CLAIX-PE,"Horrible!!!!! je déconseille fortement ce pole emploi, aillant un projet on me dit que personne ne croit en ce projet et qu'il faut mieux prendre un travail au pif pour gagner sa vie que de ce battre pour ce projet! aucune competence aucune aide de leur part franchement je conseille fortement a pole emploi de reformer leur conseiller vraiment",1,il y a 3 ans
POLE EMPLOI PONT DE CLAIX-PE,"Très bien, mais seul problème c’est qui font passer les étrangers avant les français",4,il y a 3 ans
POLE EMPLOI PONT DE CLAIX-PE,"Dommage de pas pouvoir mettre zéro,  le synonyme même de l'inutilité. Vous devez obligatoirement accepter les travailles sous peine de radiation,  ces sûr que le taux de chômage baisse avec une tel pratique.
Personnels qui fait le minimum.

Un conseil ne comptez pas sur eux pour vous trouvez un boulot.",1,il y a 4 ans
POLE EMPLOI PONT DE CLAIX-PE,Très bien,4,il y a 4 ans
POLE EMPLOI PONT DE CLAIX-PE,Aucun,1,il y a 4 ans
POLE EMPLOI PONT DE CLAIX-PE,Aucun,5,il y a 5 ans
POLE EMPLOI PONT DE CLAIX-PE,L'accueil et l'attitude des employés laisse franchement à désirer...certains sont très désagréables.,2,il y a 6 ans
POLE EMPLOI PONT DE CLAIX-PE,Aucun,1,il y a 6 ans
POLE EMPLOI FIGEAC-PE,"Refuse des aides a ceux qui en ont vraiment besoin, redirige vers des formations qui les arrangent et leur servent d'alibi pour maintenir leur job fictif.",1,il y a 2 mois
POLE EMPLOI FIGEAC-PE,Inscription en janvier 2023,1,il y a 3 mois
POLE EMPLOI FIGEAC-PE,Aucun,1,il y a 7 mois
POLE EMPLOI FIGEAC-PE,J'ai été très bien renseigné avec un personnel sympathique 😊 …,5,il y a 10 mois
POLE EMPLOI FIGEAC-PE,Notre expérience concernant le lieux beh on peut plus y aller à moitié et on nous dit vous pouvez prendre rdv avec votre conseillère quand vous avez besoin super faut pas que ça soit urgent surtout 3 semaine pour un rdv et 1 seul jour sur 2mois woaw,1,il y a un an
POLE EMPLOI FIGEAC-PE,"Forçage pour leur formation vsi dont personne n'a besoin. (d'un organisme privé bien sûr, très certainement rincé par les subventions d'Etat qui racket l'argent du contribuable au passage) Merci mais non merci.
Aucune déontologie. Entretien groupé en plein début de nouvelle vague covid, en présentiel, dans une petite salle non aérée qui plus est. Il faudrait se mettre à la page.
Sans parler de la conseillère qui commence à mettre la pression aux participants en évoquant les contrôles aléatoires de recherche active d'emploi. Qu'ils aillent plutôt chercher les cas sociaux en chômage longue durée ou au rsa.",1,il y a un an
