Description;telephone;Description_2;Description_3;clusters
tres bonne impression vis a vis de formalite  des conseils  des assistantes sociales aimables et competants  le pole emploi m offre plusieurs opportunites pour pouvoir m integrer dans un metier ou formation  professionnelle  beaucoup de competences et comprehension de leurs salaries  ainsi des bonnes explications pour m aider  vu ma situation actuelle ils ont essaye de m orienter pour faciliter mes demarches  j attends de l aide et aussi des informations utiles de la part d equipe de mobilite de st gaudens et j espere de pouvoir profiter des services de  pole emploi  securite sociale st gaudens   assistance sociale  formation professionnelle;1;['impress', 'formalit', 'aimabl', 'compet', 'offre', 'opportunit', 'integr', 'format', 'actuel', 'orient', 'demarch', 'attend', 'util', 'equip', 'st', 'gauden', 'profit', 'servic', 'securit', 'st', 'gauden', 'format'];impress formalit aimabl compet offre opportunit integr format actuel orient demarch attend util equip st gauden profit servic securit st gauden format;0
bonjour  impossible de prendre rendez vous en ligne sur le site de pole emploi  ca ne fonctionne pas  on ne peut en plus pas prendre de rendez vous par telephone  comment faire  c est bien de vouloir tout dematerialiser mais pour ca il faudrait que ca fonctionne  ce qui pour le moment n est pas le cas ;1;['vouloir', 'dematerialis'];vouloir dematerialis;1
bonjour  actuellement allocataire a pole emploi  je peux temoigner de l aide apportee dans mon parcours visant a la creation d une micro entreprise  grace a des ateliers et des webinaires  j ai mis en place un plan methodique quant a l ensemble des demarches necessaires a assurer de bons choix  code ape  statut juridique     afin de debuter mon activite avec un maximum de bons reflexes et dans un cadre le plus adapte a mon activite  je programme mon debut d activite pour le dernier trimestre de 2023  je remercie donc l ensemble des conseillers  formateurs et intervenants qui contribuent a guider et rendre possible un changement de vie professionnelle  bien cordialement ;1;['allocatair', 'temoign', 'apporte', 'micro', 'webinair', 'plan', 'ensembl', 'demarch', 'assur', 'ape', 'jurid', 'debut', 'maximum', 'reflex', 'programm', 'ensembl', 'interven', 'contribuent', 'guid'];allocatair temoign apporte micro webinair plan ensembl demarch assur ape jurid debut maximum reflex programm ensembl interven contribuent guid;-1
bonjour   cela fait plus d une semaine que je tente d obtenir un rendez vous avec un conseiller pole emploi  ayant besoin urgemment de faire valider un projet de formation    celui ci n est joignable que par e mail  je n ai jamais pu  jamais  prendre un rendez vous via mon espace personnel depuis que ce service existe  il est note constamment   aucun creneau disponible    quelque soit le moyen   en visio  par telephone ou en agence   j ai envoye un mail le 28 01  puis un deuxieme le 03 02  toujours aucune reponse alors que pole emploi s engage a repondre dans les 48h 72h   je decide alors le 06 02 d appeler directement le 3949 pour prendre un rdv  aimablement  on me signifie que mon conseiller a ete contacte et d attendre une reponse de sa part   aujourd hui meme  le 07 02  un conseiller  qui n est pas le mien  m envoie un mail pour me demander    de prendre rendez vous en ligne     oui oui  et d obtenir ainsi un rendez vous dans un long mois     outre le delai qui va balayer mes chances d obtenir cette formation rapidement  je lui ai renvoye un mail pour lui signifier que  justement  je ne peux pas prendre rendez vous en ligne    c est bien le probleme    a l heure actuelle  je suis coince    je n ai toujours pas de rendez vous et aucune perspective concernant mon projet de formation   il ne me reste plus qu a me deplacer pour tenter  tenter  d obtenir un rendez vous ;1;['urgemment', 'format', 'joignabl', 'e', 'personnel', 'servic', 'const', 'creneau', 'visio', 'agenc', '01', '03', '02', 'repons', 'engag', '48h', '72h', '06', '02', '3949', 'rdv', 'aimabl', 'signif', 'contact', 'repons', '07', '02', 'mien', 'outr', 'balai', 'chanc', 'format', 'renvoy', 'signifi', 'just', 'actuel', 'coinc', 'perspect', 'format', 'tent', 'tent'];urgemment format joignabl e personnel servic const creneau visio agenc 01 03 02 repons engag 48h 72h 06 02 3949 rdv aimabl signif contact repons 07 02 mien outr balai chanc format renvoy signifi just actuel coinc perspect format tent tent;-1
je tente d effectuer une reconversion  je vais avoir 50 ans  j ai besoin de parler a ma conseillere  pour effectuer un bilan de competence et une vae  j ai envoye 5 mails de relance  fin decembre elle m a dit qu elle faisait son planning  nous sommes mi fevrier et toujours rien  c est lamentable  ceux qui veulent travailler ne peuvent pas   ;1;['reconvers', '50', 'competent', 'va', 'planning', 'mi', 'veulent'];reconvers 50 competent va planning mi veulent;-1
je me retrouve exactement dans cette situation  j ai de nouveau un pseudo conseiller referent pour des echanges priviligies  sauf que cela fait 3 mails que j envoie sans la moindre reponse  j habite marseille  suis rattache a la belle de mai qui traite tout sauf l indemnisation  or c est l un des seuls services ou nous avons besoin d un contact presentiel et c etait le cas precedemment  un 3949 qui est sature   sauf pour ceux qui ne l ont jamais utilise    sous couvert de simplification  nous payons les economies a realiser  cela fait 2 mois que mon dossier est bloque pour un simple document qui peut etre traite en 5 mins;1;['exact', 'pseudo', 'privilig', 'repons', 'habit', 'marseil', 'rattach', 'indemnis', 'seul', 'servic', 'contact', 'presentiel', '3949', 'satur', 'couvert', 'payon', 'dossi', 'docu', 'min'];exact pseudo privilig repons habit marseil rattach indemnis seul servic contact presentiel 3949 satur couvert payon dossi docu min;-1
devant conjuguer le quotidien avec un handicap  j ai fait valoir mes droits au pole emploi  resultat   400 euros en moins pour vivre  dans le cas present avec des charges de 800 euros pour logement  electricite  eau  assurance  il reste 50 euros par semaine pour se nourrir  mettre du carburant et a peine participer aux besoins de mon fils  dans un contexte d inflation permanente  d un cote tout augmente et de l autre tout se reduit dans une societe ou le service public est en en general un repondeur a options  impossible de prendre un rdv avec un conseiller aupres de pole emploi  aucun creneau physique  telephonique ou visio  consultation pour ma retraite impossible  mon numero de securite sociale qui fonctionne parfaitement pour le tresor public par exemple ne convient pas  dans cette societe anxiogene ou l on se voit couler et chaque jour descendre un peu plus bas   il semble que tout tend a nous faire disparaitre   ;1;['conjugu', 'quotidien', 'handicap', 'valoir', '400', 'euros', 'charg', '800', 'euros', 'log', 'electricit', 'eau', 'assur', '50', 'euros', 'nourr', 'carbur', 'besoin', 'fil', 'context', 'inflat', 'permanent', 'augment', 'reduit', 'servic', 'repondeur', 'option', 'rdv', 'creneau', 'visio', 'retrait', 'securit', 'tresor', 'convient', 'anxiogen', 'voit', 'coul', 'descendr', 'tend', 'disparaitr'];conjugu quotidien handicap valoir 400 euros charg 800 euros log electricit eau assur 50 euros nourr carbur besoin fil context inflat permanent augment reduit servic repondeur option rdv creneau visio retrait securit tresor convient anxiogen voit coul descendr tend disparaitr;1
je suis impressionne par le niveau de mediocrite des services   si je n utilise pas le bon email  mes interlocuteurs ne recoivent pas mon email le logiciel detecte une piece jointe   paf bloque  et lorsqu il demande un pdf il ne le reconnait pas  pas d endroit ou mettre de facon claire  precise  avec un minimum d ux design son cv   a hurler    et pourtant certains salaries de pole emploi sont bons  competents  et s impliquent vraiment  le systeme dans le fond est bon   mais les outils auxquels je suis confronte deplorables   rien qu aujourd hui      service indisponible nous vous prions de nous excuser pour ce desagrement et vous invitons a vous connecter ulterieurement   si vous le souhaitez vous pouvez  acceder a votre espace personnel   rebelotte   ;1;['impression', 'mediocrit', 'servic', 'interlocuteur', 'recoivent', 'detect', 'joint', 'paf', 'lorsqu', 'pdf', 'recon', 'endroit', 'ux', 'design', 'hurl', 'competent', 'impliquent', 'system', 'fond', 'auxquel', 'confront', 'deplor', 'servic', 'indisponibl', 'prion', 'desagr', 'inviton', 'connect', 'ulterieur', 'personnel', 'rebelott'];impression mediocrit servic interlocuteur recoivent detect joint paf lorsqu pdf recon endroit ux design hurl competent impliquent system fond auxquel confront deplor servic indisponibl prion desagr inviton connect ulterieur personnel rebelott;-1
etant licencie depuis le 09 11 2022  1er rendez vous pour creer le dossier avec un conseiller tres professionnel  il m a ete octroye un conseiller financier peu professionnel    entre le 1er appel pour me dire que je ne veux pas lui transmettre certains documents  le 2ieme appel ou il me reclame certains documents avant meme d avoir pris le temps de lire le courriel que je lui ai fait parvenir  je me presente en date du 15 fevrier 2023  dossier toujours en etude  a l agence pour prendre rendez vous avec mon conseiller financier car j ai plusieurs questions   l on precise qu il va me recontacter par telephone  j ai juste recu un courriel en me disant que mon dossier est complet mais toujours pas de reponses a mes questions  comment faire   qui peut repondre a mes questions  j ai fait la demande pour changer de conseiller   on me la refuse  cordialement ;1;['licenc', '09', '11', 'dossi', 'octroy', 'financi', 'docu', '2iem', 'reclam', 'docu', 'courriel', 'parven', 'dossi', 'etud', 'agenc', 'financi', 'recontact', 'courriel', 'dossi', 'repons'];licenc 09 11 dossi octroy financi docu 2iem reclam docu courriel parven dossi etud agenc financi recontact courriel dossi repons;-1
exactement les memes difficultes pole emploi   cnav idf pour pole emploi  des que vous avez 62 ans  vous etes a la retraite   de facto  cessation de l are a compter du 1er mai 2022  rdv avait ete pris dans une agence cnav le 20 avril 2022  rdv d ailleurs inutile car la personne n a rien pu faire immediatement  x relances en suivant  renvoi du dossier fin novembre 2022 en lettre suivie  ne sachant plus que faire  avons demande courant janvier 2023 l intervention de france services  avons recu de la cnav idf le fameux document chomage indemnise   regularisation de carriere debut fevrier 2023  donc 9 mois d attente  et pendant tout ce temps  aucune allocation chomage versee    et d ailleurs  aucune nouvelle sur ce sujet de pole emploi   ;1;['exact', 'cnav', 'idf', 'retrait', 'facto', 'cessat', 'compt', 'rdv', 'agenc', 'cnav', 'rdv', 'person', 'immediat', 'x', 'renvoi', 'dossi', 'intervent', 'servic', 'cnav', 'idf', 'fameux', 'docu', 'chomag', 'indemnis', '9', 'alloc', 'chomag', 'verse'];exact cnav idf retrait facto cessat compt rdv agenc cnav rdv person immediat x renvoi dossi intervent servic cnav idf fameux docu chomag indemnis 9 alloc chomag verse;1
inscrite a pole emploi une 1ere fois en octobre 2021  j ai retrouve un emploi une semaine apres  je n ai donc pas touche d indemnites et je ne me suis pas attardee sur mon dossier a ce moment  en janvier 2023  je perds mon emploi   je procede donc a une nouvelle inscription  on me demande mes fiches de paie de novembre 2018 a octobre 2020  ce que j envoie le jour meme  sur 24 bulletin  20 sont refuses pour le motif suivant   ce n est pas le document attendu  je ne comprend pas car j ai bien envoye chaque bulletin correspondant a chaque fois  je contacte ma conseillere  qui me dit  ce n est pas ces bulletins ci qu on vous demande   mais celui de votre autre employeur    je ne comprends pas car je n ai ai eu qu un seul employeur a cette periode   elle me dit que j avais 2 plein temps en meme temps et qu ils veulent celui du 2eme employeur   deja comment aurais je pu avoir 2 plein temps en meme temps   cela aurait du lui mettre la puce a l oreille   j insiste et lui dis que l employeur dont elle me parle ne me dit rien  et sans m en dire plus  elle me dit  c est bon c est regle   j ai su par la suite que c etait une erreur de numero de siret   2eme erreur  la pire  apres etude  je n aurai meme pas 500 d indemnite   je contacte a nouveau ma conseillere qui me dit  c est comme ca   je lui dis que j ai travaille  a plein temps et cotise 15 ans  je ne peux pas perdre 1000 euros entre mon salaire et le chomage  je lui demande de bien vouloir etudier mon dossier a nouveau car je suis sure qu il y a une erreur  je ne peux pas avoir moins que le rsa   elle me repond  c est comme ca  il n y a pas d erreur  et clot la discussion  frustree et paniquee a l idee d avoir moins de 500  pour vivre  j appelle le 3949 pour parler a quelqu un  je tombe sur une conseillere super sympa et tres pro  30minutes au telephone avec elle  elle m a ressorti tout le dossier  a trouve une grosse erreur et a pris en charge tout de suite mon dossier  pendant que ma conseillere referente m aurait laisser crever de faim  ;1;['inscrit', '1er', 'indemnit', 'attarde', 'dossi', 'perd', 'proced', 'pai', '2018', '24', 'bulletin', 'docu', 'attendu', 'bulletin', 'contact', 'bulletin', 'employeur', 'employeur', 'veulent', '2em', 'employeur', 'puc', 'oreil', 'insist', 'employeur', 'siret', '2em', 'etud', '500', 'indemnit', 'contact', '1000', 'euros', 'salair', 'chomag', 'vouloir', 'etudi', 'dossi', 'sur', 'rsa', 'clot', 'discuss', 'frustre', 'panique', 'ide', '500', '3949', 'pro', '30minut', 'ressort', 'dossi', 'gross', 'dossi', 'crev', 'faim'];inscrit 1er indemnit attarde dossi perd proced pai 2018 24 bulletin docu attendu bulletin contact bulletin employeur employeur veulent 2em employeur puc oreil insist employeur siret 2em etud 500 indemnit contact 1000 euros salair chomag vouloir etudi dossi sur rsa clot discuss frustre panique ide 500 3949 pro 30minut ressort dossi gross dossi crev faim;-1
