Description;e-mail;Description_2;Description_3;clusters
bonjour   je me suis retrouve au chomage pour fin de contrat interim  pole emploi me reclame bulletin de salaire  attestation employeur  j ai tente a plusieurs reprises d envoyer mes documents via le site internet  les documents sont toujours refuses pour un motif differents a chaques fois  je corrige un motif de refus  mes documents sont toujours refuses pour un nouveau motif   aujourd hui j ai retrouve du travail  donc impossible pour moi de me rendre en agence    pas voie postale  mes documents etaient apparemment pas bons  pole emploi trouve toujours des problemes  mais jamais de solutions    comment faire   ;1;['chomag', 'contrat', 'interim', 'reclam', 'bulletin', 'salair', 'attest', 'employeur', 'docu', 'internet', 'docu', 'chaqu', 'corrig', 'docu', 'agenc', 'postal', 'docu', 'apparent', 'solut'];chomag contrat interim reclam bulletin salair attest employeur docu internet docu chaqu corrig docu agenc postal docu apparent solut;4
la demarche de recherche est tres intuitive et beaucoup de filtres sont proposes  les offres proposees sont tres detaillees   possibilite d envoyer les offres sur sa boite mail   petit bemol   sur ce site les agences d interims proposent plusieurs annonces pour un seul poste  cela fait perdre du temps ;1;['demarch', 'intuit', 'filtr', 'offre', 'propose', 'detaille', 'offre', 'bemol', 'agenc', 'interim', 'proposent'];demarch intuit filtr offre propose detaille offre bemol agenc interim proposent;-1
je souhaite suivre une formation l annee prochaine et je sais qu il existe une aide de pole emploi specifique pour mon cas puisque le lieu de cette formation va m obliger a demenager mais je ne parviens pas a obtenir d information claire et nette de la part de pole emploi   pour l instant la situation n est pas tres urgente car la formation ne debutera que dans plusieurs mois mais je suis inquiet du fait qu une administration qui est censee exister pour m aider ne daigne pas m apporter de reponse   on s etonnera ensuite que de nombreux demandeurs d emploi se decouragent   ;1;['format', 'specif', 'format', 'demenag', 'parvien', 'net', 'instant', 'urgent', 'format', 'debut', 'inquiet', 'administr', 'cense', 'daign', 'apport', 'repons', 'eton', 'decouragent'];format specif format demenag parvien net instant urgent format debut inquiet administr cense daign apport repons eton decouragent;1
au debut avec pole emploi  j ai eus une conseillere tres agreable puis je suis passee a une autre conseillere et encore une autre avec qui j avais un peu de mal dans la communication ex   un jour  nous faisons un entretien telephonique et a un moment je ne l entends pas bien et meme presque pas je lui dis alors  et elle me lance   et la je m  excuse aupres d elle d un ton honteux et l entretien se termine comme ca  quand j  ai recu l enquete de satisfaction j ai demander a changer de conseillere  et rapidement on m informait qu il m  avait ete attribuer une nouvelle conseillere  jusqu a maintenant  je me sens bien avec celle ci qui prend son temps et qui se tient au fait de ma situation en temps voulu sauf que dernierement un tout petit incident pas tres grave est intervenu  je m  explique  j avais un contrat de travail et je lui ai informer de mon changement de situation  nous avons fait l  entretien telephonique  j ai recu la synthese d  entretien sauf que j avais stipuler contrat de 1 ans et elle a inscrit 2 ans  j  ai lui ai envoyer un mail pour l en informer et elle m a reecrit oui mais ce genre de contrat peut etre reconduit 1 an de plus  c  est pour cela que j ai mis 2 ans  j ai quand meme demander rectification pour etre en regle et elle m a renvoyer une nouvelle synthese d entretien breve avec juste 4 lignes  j ai sentis dans cette synthese que je l avais agacer mais au moins j avais obtenu satisfaction et l esprit tranquille  avec tout cela  j en ai deduis que des personnes peuvent etre fragilisees par la facon dont les conseillers leur parle et avoir un sentiment de rabaissement et de ne plus avoir envie de se rendre dans les locaux de pole emploi par manque d estime de soi ;1;['passe', 'ex', 'faison', 'entend', 'lanc', 'enquet', 'satisfact', 'attribu', 'tient', 'dernier', 'incident', 'grav', 'intervenu', 'contrat', 'synthes', 'stipul', 'contrat', 'inscrit', 'reecr', 'contrat', 'reconduit', 'rectif', 'renvoi', 'synthes', 'brev', 'synthes', 'agac', 'obtenu', 'satisfact', 'esprit', 'tranquill', 'deduis', 'person', 'fragilise', 'rabaissement', 'estim', 'soi'];passe ex faison entend lanc enquet satisfact attribu tient dernier incident grav intervenu contrat synthes stipul contrat inscrit reecr contrat reconduit rectif renvoi synthes brev synthes agac obtenu satisfact esprit tranquill deduis person fragilise rabaissement estim soi;2
1er entretien le 06 09  je recois les coordonnees de mon conseiller  plus tard  je veux envoyer la fiche de paie quand j ai travaille en aout   sur mon compte  je peux la mettre en pj  mais la validation ne passe pas  j envoie un mail a mon conseiller   le mail me revient car adresse mail invalide      elle m avait aussi indique d appeler le 3949 lorsque nous demenagerions en dordogne  pour transferer mon dossier  j appelle le 3949  mais la boite vocale ne me permet pas d acceder a un interlocuteur pour modifier mon adresse  en conclusion  on ne peut pas joindre pole emploi par mail  ni par telephone   adresse mail du conseiller qui n aboutit pas   au telephone  pas d option possible pour parler a quelq un   pas d adresse mail generale a pole emploi  donc  j ai change d adresse  de departement  je fais quoi   service impossible a joindre directement ;1;['06', '09', 'pai', 'compt', 'pj', 'revient', 'invalid', 'appel', '3949', 'demenag', 'dordogn', 'transfer', 'dossi', 'appel', '3949', 'vocal', 'interlocuteur', 'conclus', 'about', 'option', 'quelq', 'general', 'servic'];06 09 pai compt pj revient invalid appel 3949 demenag dordogn transfer dossi appel 3949 vocal interlocuteur conclus about option quelq general servic;-1
indemnise a hauteur de 12  par jour soit 320  mois pendant 500 jours   quelle inutilite  ne serait il pas plus judicieux d indemniser plus  mais moins longtemps   evidemment    un demandeur d emploi a d abord besoin de protection  voire de temps pour se former    egalement scandaleux  quand il y a une erreur  soit de la part du demandeur  soit de la part de  pole emploi  c est toujours le demandeur qui trinque   on est prive pendant un mois d indemnisation  et en plus on est somme de rembourser les soi disant trop percus    quel est le projet   un retour digne a l emploi   ou une precarisation a l extreme des demandeurs pour qu ils soient pret a accepter n importe quoi  ;1;['indemnis', 'hauteur', '320', '500', 'inutilit', 'judici', 'indemnis', 'longtemp', 'abord', 'protect', 'scandal', 'trinqu', 'indemnis', 'somm', 'rembours', 'soi', 'percus', 'dign', 'precaris', 'extrem', 'pret'];indemnis hauteur 320 500 inutilit judici indemnis longtemp abord protect scandal trinqu indemnis somm rembours soi percus dign precaris extrem pret;4
je suis intermittente du spectacle depuis 2014  je dois donc m actualiser tous les mois  j ai oublie de le faire pour la premiere fois en 9 ans pour le mois de septembre  pole emploi spectacle  4h d essai avant d arriver a les joindre  ne peut pas m aider  mais me precise que je ne toucherai pas mes indemnites pour septembre  mon seul revenu donc   la conseillere est tres desagreable  on m envoie vers le service inscription  qui ne peut pas m aider  en insistant  la conseillere tres desagreable egalement  me dit que peut etre je peux tenter de demander une inscription retroactive a l agence pole emploi la plus proche  en faisant un courrier en recommande  mais ne peut pas m en dire plus  elle m envoie vers le service indemnite  apres 1h15 d attente je n en pouvais plus  j ai raccroche  un mois d indemnite  c est cher paye pour un malheureux oubli ;1;['intermittent', '2014', '9', '4h', 'indemnit', 'servic', 'insist', 'tent', 'retroact', 'agenc', 'courri', 'recommand', 'servic', 'indemnit', '1h15', 'raccroch', 'indemnit', 'cher', 'pay'];intermittent 2014 9 4h indemnit servic insist tent retroact agenc courri recommand servic indemnit 1h15 raccroch indemnit cher pay;4
j ai demenage  enfin je suis retourne chez mes parents et je n ai pas eu de rsa entre le gard et le jura  j ai un traitement medical et je n ai pas pu me soigner  dentiste   je n ai pas pu demenager mon studio  j ai perdu mon velo  scooter  voiture  ordinateur  photos  bijoux  vetements   tout  pole emploi et les assistantes sociales ne me donnaient pas de rdv  j ai du les intimider par courrier  aujourd hui j ai des dettes et meme le mediateur ne m aide pas ;1;['demenag', 'rsa', 'gard', 'jur', 'medical', 'soign', 'dentist', 'demenag', 'studio', 'velo', 'scoot', 'voitur', 'photos', 'bijoux', 'vet', 'rdv', 'intimid', 'courri', 'det', 'mediateur'];demenag rsa gard jur medical soign dentist demenag studio velo scoot voitur photos bijoux vet rdv intimid courri det mediateur;2
peu de delai d attente  par contre dans un espace peu adapte a la confidentialite  bon accueil initial  et professionnalisme  dans la pedagogie egalement  proposition totale des servives a rendre  politesse et amabilite   conseillere indemnisation  reactivite aux envois de courriers  point d amelioration   bureau ferme ;1;['confidentialit', 'initial', 'professionnal', 'pedagog', 'total', 'serviv', 'politess', 'amabilit', 'indemnis', 'reactivit', 'envois', 'courri', 'bureau', 'ferm'];confidentialit initial professionnal pedagog total serviv politess amabilit indemnis reactivit envois courri bureau ferm;3
j ai repondu a une offre d emploi de couturiere pour un remplacement de 2 mois  l entreprise debute toujours par une periode de stage de 15 jours  dans mon cas c etait 4 jours car je suis qualifiee avec 14 ans d experience  a l issue du stage on m annonce qu  ils ne peuvent pas me proposer de contrat car l entreprise a perdu un marche   4 jours plus tard  une autre stagiaire occupe mon poste  cherchez l erreur   l entreprise recrute essentiellement des personnes en situation de handicap    pole emploi fait des conventions de stage a tour de bras sans aucun controle ;1;['offre', 'couturier', 'remplac', 'debut', 'qualifie', '14', 'issu', 'contrat', 'stagiair', 'occup', 'cherch', 'essentiel', 'person', 'handicap', 'convent', 'tour', 'bras'];offre couturier remplac debut qualifie 14 issu contrat stagiair occup cherch essentiel person handicap convent tour bras;2
inscrite depuis peu a pole emploi  j ai recu une notification de decision suite a mon inscription  j ai acquis des droits je m actualise donc tous les mois  mes jours acquis sont bien decomptes mais ne me sont pas regles  je suis en communication toutes les semaines avec mon conseille financier par mail ainsi qu avec d autre conseillers pole emploi par telephone afin de regler le probleme mais mes indemnites  sont toujours bloquees ce jour 97 jours d indemnites mon ete decompte sans reglement aucun  je me retrouve dans une situation financiere tres compliquee depuis plus de 3 mois et je n en vois pas la fin;1;['inscrit', 'decis', 'acquis', 'acquis', 'decompt', 'financi', 'indemnit', 'bloque', '97', 'indemnit', 'decompt', 'complique', 'vois'];inscrit decis acquis acquis decompt financi indemnit bloque 97 indemnit decompt complique vois;2
j ai fait ma declaration le 30 du mois en anticipant mon salaire brut  lorsque j enverrai ma fiche de salaire  une regularisation sera effectuee vers le 10 du mois  donc  pas de panique  meme si vous anticipez  pole emploi fait le calcul quelques jours apres et fera le necessaire des la reception de votre feuille de paie ;1;['declar', 'anticip', 'salair', 'enverr', 'salair', 'effectue', 'paniqu', 'anticip', 'pai'];declar anticip salair enverr salair effectue paniqu anticip pai;4
